Ntime,Open Price,Low Price,Volume,MACD,CCI,ATR,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20100907,2979.3,2959.9,735193.61,32.8109795,168.3216331,31.533,2900.700572,2905.3718,68.098,2936.7676,84.775,2.924957208,0.046959413,204189011.5,82.05,4.84
20100908,2970,2953.84,728720.02,35.2476647,143.2464411,29.269,2908.344994,2919.1662,77.779,2956.1526,84.775,2.927119473,0.043903203,268528372.9,82.89,4.65
20100909,2986.87,2922.2,813955.54,32.40692901,70.44872596,64.667,2910.070233,2926.8029,42.418,2957.166,14.633,0.502536724,0.023200044,144642710.8,82.57,4.7
20100910,2928,2890.04,650867.04,30.2981027,17.40114172,50.755,2912.211544,2934.2017,11.161,2959.6358,89.531,3.149147932,0.005982499,98318306.56,82.68,4.688
20100913,2933.59,2925.42,672799,30.67502679,75.07986968,51.662,2916.983683,2938.9326,42.114,2957.0816,112.226,3.937625895,0.019961051,209574778.3,81.88,5.75
20100914,2971.55,2954.51,701059.03,30.83535163,86.03779801,29.959,2921.557522,2945.1147,-10.081,2953.4618,106.443,3.72365025,0.027307506,158173679.4,81.23,5.9
20100915,2965.54,2905.63,716196.42,26.47617193,-2.802227786,59.909,2920.760996,2948.0299,-69.914,2939.9072,-1.816,-0.062298243,-0.002806538,103228171.3,81.46,5.9
20100916,2908.32,2834.03,740742.84,18.33936535,-143.113288,83.816,2914.763663,2941.6695,-123.178,2926.173,-45.399,-1.563763697,-0.021373842,20329758.59,81.27,6
20100917,2864.72,2847.68,519388.67,12.04096288,-141.8896633,29.402,2909.678457,2935.7859,-65.091,2911.936,-22.673,-0.7861536,-0.03822439,-53438684.19,81.41,6.19
20100920,2865.04,2829.76,502831.04,6.048448544,-142.2319733,42.462,2903.978414,2923.2597,-82.726,2889.4378,-71.565,-2.449687529,-0.044678235,-107485845.2,81.32,6.25
20100921,2859.43,2844.13,357518.81,1.894627357,-116.7109073,25.255,2899.549613,2910.6965,-104.843,2867.9312,-62.729,-2.148102616,-0.04142649,-94243172.37,80.44,6.24
20100927,2869.93,2864.21,490718.23,2.412019563,-48.06555059,48.05,2900.071459,2903.1027,-59.98,2866.2982,-70.061,-2.354920355,-0.007323182,-76406858.72,79.8,6.23
20100928,2900.54,2875.66,586608.26,0.865634316,-51.63585861,29.371,2898.246272,2898.5474,-32.287,2870.9218,-102.201,-3.425990611,-0.017611611,-68322384.29,80.11,6.25
20100929,2877.27,2866.85,567822.36,-0.841996682,-46.94406493,41.878,2896.014437,2892.7732,17.023,2873.6104,-106.155,-3.561092759,-0.029540033,-72354017.68,79.28,6.13
20100930,2859.06,2857.42,630002.47,2.676822299,4.505323382,78.177,2899.782014,2890.0987,74.205,2890.7596,9.114,0.311434293,-0.009927457,-28840763.39,79.53,6.25
20101008,2965.65,2963.24,999947.2,14.07118108,187.5940162,120.262,2913.539251,2898.0211,194.405,2928.111,111.679,3.808250419,0.043044997,107957274.5,78.92,6.26
20101011,3069.19,3069.19,1587349.04,29.91078204,243.0006523,109.971,2934.430275,2919.9912,275.419,2973.6842,170.576,5.758191471,0.087812072,231382092.2,78.78,7.28
20101012,3121.64,3106.22,1273617.05,45.15726392,191.0432712,67.625,2957.125106,2951.4849,267.697,3032.048,207.717,7.005611113,0.098135483,311202356.8,78.8,6.434
20101013,3176.89,3165.58,1446077.73,60.1657581,169.021371,56.068,2981.930048,2987.1057,336.67,3100.601,304.383,10.44842877,0.114293768,360507417,78.03,6.25
20101014,3245.13,3215.03,1796118.38,71.76244434,145.3618588,70.992,3004.997663,3024.5369,349.328,3158.3142,366.351,12.8193859,0.11372459,313778877.5,78.49,6.22
20101015,3204.72,3199.12,1934141.4,88.290202,131.0924615,128.561,3035.729599,3071.5576,392.109,3215.0042,466.314,16.29688446,0.127011497,523813269.2,77.81,6.03
20101018,3345.8,3288.78,2178820.51,98.51620925,122.5867514,101.234,3061.484876,3111.6707,261.927,3249.6572,456.332,16.0126155,0.128624446,429420539.7,77.43,5.91
20101019,3300.52,3280,1304417.91,110.9506228,108.105843,95.868,3091.407649,3161.1474,242.779,3290.2468,518.198,18.13481548,0.148373925,544667648.9,77.42,6
20101020,3304.22,3301.01,1665284.6,121.1198571,106.3949479,138.216,3120.500159,3213.3541,224.153,3326.1072,491.85,16.93098417,0.1358026,573691668.1,77.2,5.92
20101021,3404.72,3344.96,1238832.45,125.9364611,94.90671031,73.129,3144.708239,3257.2652,157.108,3356.2162,493.778,17.13967164,0.097920843,513926531.7,77.47,6.3
20101022,3365.6,3346.11,1163618.57,128.5916755,83.98417868,62.38,3166.988883,3290.7074,154.515,3366.4106,503.843,17.52611997,0.072739004,510617865.1,77.33,6.34
20101025,3386.85,3366.43,1454331.05,137.3772745,101.8210665,114.917,3196.902418,3325.526,153.398,3401.3948,545.507,18.58263495,0.088580243,705905366.2,77.08,6.34
20101026,3491.47,3436.46,1426369.99,141.4986837,105.0439582,63.354,3222.538759,3354.8618,159.924,3419.4768,421.851,13.85738214,0.071696762,642902965.5,76.53,6.37
20101027,3451.43,3398.1,1237615.7,138.1524068,80.86901461,92.122,3239.808592,3373.4913,28.198,3420.8754,270.977,8.649412125,0.052802221,541606228.9,76.97,6.46
20101028,3390.43,3371.44,983494.56,133.463302,53.84637745,49.446,3254.845107,3390.8465,0.813,3425.4768,224.966,7.090621756,0.020604869,571357825.3,77.15,6.7
20101029,3400.26,3351.6,1004589.7,126.8558689,32.68535946,52.999,3266.763001,3396.0765,5.298,3425.7424,162.406,5.047462734,0.021841234,595496301.4,78.19,6.69
20101101,3390.41,3390.41,1262691.48,127.6532148,90.2205407,93.012,3286.404144,3412.76,94.34,3424.1252,248.855,7.718492373,0.028022211,766425130.1,77.17,6.73
20101102,3484.23,3449.72,1549114.5,126.0363067,123.0629958,72.451,3303.235273,3421.5057,-17.95,3423.5346,135.448,4.070339633,0.019130665,727222195.3,77.44,6.68
20101103,3462.74,3419.08,1263593.03,119.9197399,59.33909991,55.627,3314.3882,3423.8519,-45.743,3426.8284,114.181,3.453583614,0.013348377,648924814.4,77.37,6.59
20101104,3426.46,3419.64,1167994.81,118.5603587,80.27375942,61.286,3330.208847,3434.4339,76.633,3443.391,104.831,3.105483527,0.029262995,754690476.4,77.19,6.85
20101105,3538.99,3498.28,1376880.27,119.3584576,159.944916,73.965,3348.360195,3448.6482,123.106,3471.554,123.919,3.648025143,0.011280681,668431720,77.65,6.86
20101108,3534.19,3506.38,1264707.59,120.8386495,157.1773407,42.93,3367.427415,3455.3967,168.583,3486.6682,173.881,5.152510531,0.023243755,757064128.2,78.06,6.68
20101109,3547.44,3498.62,1224545.33,118.657915,117.2552558,49.943,3382.334708,3461.1837,50.959,3498.8328,145.299,4.300498275,0.034075927,701482335.7,77.28,6.66
20101110,3507.2,3470.97,1200785.78,113.6153575,59.1850383,52.986,3393.45626,3470.7076,35.98,3514.5868,18.03,0.517942559,0.028984219,613802591.4,77.05,7.66
20101111,3490.74,3484.89,1389762.33,109.2365179,87.31228655,73.096,3404.553283,3481.9359,89.634,3520.4808,43.891,1.266299374,0.037035022,565520459,77.23,7.09
20101112,3484.61,3284.35,1607338.5,87.15930143,-151.9231372,225.627,3393.818018,3473.1209,-188.672,3474.6878,-112.039,-3.29151625,-0.052163047,300905527.7,76.72,6.9
20101115,3298.74,3241.76,1023157.24,70.70861273,-183.5072775,78.218,3386.301349,3457.3107,-205.905,3427.9532,-82.799,-2.436918944,-0.042804618,225818461.5,76.39,6.84
20101116,3311.62,3155.48,1083070.72,45.4188297,-195.9930731,159.418,3365.657221,3427.9514,-379.028,3357.07,-210.445,-6.226214747,-0.073326899,22317991.49,75.85,7.08
20101117,3124.11,3087.51,832580.8,19.85170249,-194.4460459,82.031,3340.728533,3396.3079,-420.048,3278.029,-369.089,-10.62739797,-0.108202402,54772822.3,76.59,7.114
20101118,3134.94,3097.39,656972.92,3.108685988,-141.5461042,61.241,3322.369816,3363.0536,-351.149,3205.6264,-315.169,-9.100695296,-0.105895311,-116242086.2,77.03,7.2
20101119,3168.17,3076.21,833476.54,-7.580807695,-109.0155722,102.633,3308.700881,3328.8584,-331.129,3183.029,-241.495,-7.060553319,-0.104188565,-22243850.11,77.74,7.46
20101122,3148.22,3137.75,832127.76,-16.42020237,-81.79843702,62.721,3295.67613,3291.1959,-119.892,3154.4386,-308.564,-8.865495093,-0.099891486,-93027839.3,77.64,7.2
20101123,3156.48,3061.62,773995.91,-28.32496798,-91.99139508,110.318,3277.723737,3249.5181,-207.717,3141.9662,-413.622,-11.74796168,-0.112009879,-244895447.7,78.12,7.07
20101124,3088.99,3088.99,753320.83,-31.75583598,-66.04768935,88.42,3268.135095,3217.3113,7.505,3156.5936,-371.523,-10.46966577,-0.094853097,-118995644.6,78.14,6.99
20101125,3197.97,3172.28,834420.94,-30.37725295,-34.57145462,54.772,3263.88261,3188.6622,119.578,3171.698,-300.47,-8.526501765,-0.020763204,-104476885.7,78.62,7.04
20101126,3214.13,3170.36,644678.24,-31.23494143,-32.76833101,54.153,3257.308362,3178.9642,46.891,3174.8994,-304.258,-8.695294319,-0.03621233,-246682020.8,79.21,6.91
20101129,3183.54,3159.46,589948.92,-31.93411113,-31.99310465,47.297,3250.902803,3166.4799,11.204,3178.5212,-319.925,-9.114737284,0.006429993,-181398144.1,78.57,6.82
20101130,3187.53,3060.44,857623.55,-36.35107758,-64.35172834,145.344,3240.053489,3163.2246,-34.956,3184.483,-154.848,-4.704005337,0.010544838,-147334467.6,78.49,6.64
20101201,3127.26,3111.65,488826.68,-39.4740675,-63.37081471,38.791,3230.145918,3166.4364,28.848,3176.2792,-178.869,-5.395920773,-0.003792295,-150745264.7,78.64,6.92
20101202,3185.76,3154.32,610239.08,-39.95254602,-0.594343796,58.202,3222.994783,3167.1461,-21.984,3162.5942,-14.479,-0.456817366,-0.007482904,-159254365,79.71,6.91
20101203,3161.93,3134.42,504753.54,-39.62506855,-9.150492322,36.959,3216.819661,3165.0771,-65.328,3155.2548,54.25,1.747797775,-0.004345919,-290677710.6,79.76,6.98
20101206,3168.88,3140.56,563626.3,-38.32549995,25.67964932,44.777,3211.938741,3164.44,-29.283,3150.3588,17.608,0.559346015,0.018446599,-249720645,79.68,6.91
20101207,3152.73,3112.22,584836.53,-34.09696614,50.81073249,102.468,3210.834004,3173.7563,10.289,3163.0296,21.493,0.676125865,0.007279229,-126238211.7,80.39,6.89
20101208,3194.9,3166.77,595156.63,-32.66551697,68.07533109,48.515,3207.124289,3173.2402,34.897,3170.2012,-0.059,-0.00186006,-0.016008145,-257468865.4,80.76,6.79
20101209,3156,3122.2,661529.65,-35.04197682,-66.19519472,52.856,3199.147309,3163.2284,-12.658,3163.8626,16.19,0.521051913,-0.022375677,-253737963.1,81.3,6.64
20101210,3107.38,3101.08,571081.05,-33.42445703,-44.78914003,71.08,3195.60728,3159.9408,6.918,3164.6268,-15.066,-0.474214545,-0.008800176,-252220469.2,80.7,6.45
20101213,3176.34,3173.56,957137.39,-23.8721272,175.6122661,99.367,3201.840967,3167.0419,102.905,3183.725,37.577,1.165726276,0.03804774,-100923526.8,80.23,6.4
20101214,3270.2,3254.18,841042.41,-15.44493856,202.29285,25.184,3208.282209,3180.2908,103.904,3197.552,74.621,2.335663018,0.040816963,-77331755.08,79.17,6.69
20101215,3270.78,3242.52,722697.85,-10.40785414,150.8964053,40.256,3212.030951,3191.4528,47.305,3212.7044,57.594,1.805426247,0.028508359,-155443564.3,79.64,6.87
20101216,3246.01,3224.12,567996.25,-7.6972626,96.13488,34.272,3213.805622,3199.0134,58.783,3234.1642,93.68,2.986306916,0.022443986,-35213646.28,79.97,6.75
20101217,3229.3,3212.58,449191.47,-5.885041163,60.35824811,20.26,3214.934706,3205.7639,102.295,3246.901,89.637,2.858300829,0.01862905,-64408554.79,80,6.77
20101220,3239.02,3118,747596.93,-8.147750394,-14.44991409,131.765,3211.479686,3207.0726,16.68,3230.4202,23.598,0.747941639,-0.006774907,-105645.5748,80.05,6.59
20101221,3184.7,3168.89,798524.2,-4.17566503,47.31723693,82.662,3215.101525,3211.9896,-11.552,3226.4272,91.353,2.892605685,0.02388884,83158649.67,80.11,6.6
20101222,3253.82,3201.67,699362.58,-3.732764359,46.02717301,61.781,3215.134999,3216.3467,-54.021,3219.989,49.883,1.575798355,0.028638889,25753187.17,79.34,6.75
20101223,3210.67,3183.15,613158.47,-5.484785038,-2.782001844,54.492,3212.608523,3222.8708,-59.037,3211.5774,-11.732,-0.366586165,0.008351609,-7746664.05,79.42,6.69
20101224,3170.64,3139.45,551377.67,-8.841259529,-80.90551877,49.153,3207.879616,3222.9686,-67.71,3199.0362,-8.927,-0.281441743,-0.030084074,-48004952.69,80.24,6.74
20101227,3176.11,3092.26,700171.07,-16.41548587,-116.7959651,127.392,3197.577653,3206.8334,-125.952,3183.2466,-23.657,-0.75742004,-0.051924254,-49765424.84,80.02,6.85
20101228,3084.82,3041.33,563257.49,-26.53239271,-187.8313218,58.381,3183.039876,3184.3791,-133.726,3142.331,-117.046,-3.701671454,-0.062418479,-166370148.8,80.57,7.01
20101229,3049.93,3025.22,451927.75,-32.8083124,-167.5200406,37.337,3171.496079,3165.7977,-187.679,3111.6064,-199.231,-6.109392005,-0.052260138,-190840722,80.67,7.02
20101230,3063.05,3027.9,542814.29,-37.17053652,-132.5553103,52.011,3161.26769,3149.141,-151.355,3086.7046,-205.376,-6.281622059,-0.050086788,-166795795.1,80.67,7.02
20101231,3069.05,3067.11,625660.78,-35.04622166,-65.19086307,65.348,3158.124196,3139.401,-60.346,3079.7658,-119.383,-3.675987885,-0.015854495,-115491277,80.49,7.01
20110104,3155.56,3143.6,854104.4,-28.08280436,12.56708769,66.097,3161.129701,3140.5035,26.727,3097.7604,-40.983,-1.268562355,-0.018411089,-28240418.11,80.45,7.01
20110105,3170.18,3158.87,792688.1,-23.42550814,20.96729525,34.908,3162.513729,3133.1188,75.953,3123.9066,-49.999,-1.550038891,-0.012374928,-26835683.78,80.27,6.93
20110106,3177.84,3152.57,596810.92,-20.78754092,20.8388703,45.48,3162.240327,3127.5378,114.712,3143.4692,-19.014,-0.598177155,-0.00908359,-3760418.489,80.38,6.92
20110107,3156.36,3141.13,840932.33,-17.92697354,30.37278328,68.775,3162.657819,3125.3395,104.794,3163.9744,-82.885,-2.550693043,0.001158647,13941430.89,79.76,6.85
20110110,3162.09,3102.43,654944.06,-20.14313331,-21.76062466,80.354,3157.470122,3119.8627,44.089,3159.9596,-107.266,-3.335952975,0.002727635,-25829256.05,79.52,6.77
20110111,3096.25,3084.51,569859.17,-20.31490368,-37.64853801,46.779,3154.370301,3122.384,-3.339,3147.0076,-63.685,-1.997267145,0.025597759,-18071111.32,78.96,6.71
20110112,3135.18,3099.41,584985.18,-18.82874197,-0.804459514,54.017,3153.224272,3132.1246,-47.345,3140.3426,-20.618,-0.651858784,0.025620104,17910812.9,79.17,6.76
20110113,3153.99,3127.16,519369.88,-17.5337977,26.19708899,29.878,3152.087104,3140.07,-34.378,3136.6708,41.575,1.341254937,0.024571481,36671356.26,79.43,6.64
20110114,3129.67,3083.51,533514.39,-20.26192059,-40.69008513,57.773,3146.351379,3142.8464,-67.781,3121.7184,46.931,1.541282873,-0.011635538,-50893114.79,80.23,6.4
20110117,3067.43,2968.61,668075.62,-31.54261037,-165.9926675,123.252,3129.970296,3127.4553,-192.274,3094.951,-87.48,-2.857114863,-0.067508924,-199671569.8,80.84,6.36
20110118,2965.42,2947.6,429645.64,-39.75820937,-182.4961345,36.87,3115.46341,3106.2519,-130.539,3065.4962,-86.45,-2.821384956,-0.062353613,-182999076,81.14,6.38
20110119,2978.46,2967.24,565719.42,-40.38092414,-108.1976813,78.362,3108.738419,3093.1708,-80.071,3045.999,-83.41,-2.666337623,-0.036330687,-93530387.17,80.88,6.34
20110120,3037.86,2944.5,610466.43,-48.39684114,-135.6382712,100.353,3093.11695,3071.6778,-197.624,3006.6848,-244.969,-7.680044594,-0.070078102,-128999924.3,80.83,6.34
20110121,2935.23,2935.14,731029.66,-51.03497736,-100.880147,95.127,3082.67305,3053.361,-157.828,2985.0036,-192.206,-6.05247032,-0.040129825,-83880128.95,80.02,6.34
20110124,2986.09,2943.92,654725.45,-54.85155727,-96.17670398,55.281,3070.440569,3037.9655,-137.63,2980.98,-205.411,-6.501082559,-0.054622163,-87364429.1,79.16,6.34
20110125,2949.65,2919.16,489826.89,-58.45935569,-101.0251927,41.425,3057.889468,3019.3387,-35.696,2973.1812,-227.97,-7.199149631,-0.064818955,-162969243.3,79.07,6.39
20110126,2939.77,2939.36,433749.79,-57.44668089,-68.67132231,43.668,3050.321994,3002.9481,0.783,2959.8972,-129.756,-4.174652297,-0.051842813,-80510591.64,79.34,6.72
20110127,2953.59,2935.27,825859.19,-52.16675982,-32.70340995,101.888,3048.049995,2991.4663,-18.385,2976.2478,-98.456,-3.150670641,-0.021151009,3386164.418,78.97,6.76
20110128,3020.12,3011.38,630135.89,-46.61639705,8.223400504,35.891,3046.972376,2985.9536,92.022,2986.9036,-105.602,-3.360619819,0.020543446,41334189.82,78.56,6.73
20110131,3035.42,3032.45,671059.14,-38.56380631,52.31160333,44.098,3049.785293,2996.1694,93.052,3011.3588,-64.776,-2.062086714,0.032133835,145852513,78.83,6.72
20110201,3083.49,3062.83,498625.3,-31.75349953,83.09656698,24.395,3052.404122,3006.1329,123.051,3039.0846,-14.579,-0.47152816,0.010539167,174746511,78.11,6.73
20110209,3055.4,3031.75,603941.45,-28.95436459,71.29880012,55.802,3051.313158,3005.7427,102.295,3051.5882,66.599,2.239111066,0.0316467,144702248.3,78.04,6.72
20110210,3034.08,3024.35,666036.62,-21.38863364,121.055272,80.975,3056.346476,3021.6877,125.732,3067.1276,126.515,4.248823232,0.038885522,201254082.6,77.93,6.77
20110211,3100.27,3092.58,759755.53,-13.877709,145.1451813,40.917,3062.499764,3035.4377,94.49,3083.9718,76.105,2.499465491,0.053420811,180232232.5,77.72,6.72
20110214,3123.25,3123.25,1213023.31,-0.002349709,193.6654103,106.476,3077.418168,3061.9288,182.408,3112.4988,274.43,9.31941415,0.087131575,234457162.8,78.15,6.73
20110215,3223.22,3215.62,1095544.38,10.75126056,181.3066869,44.02,3090.77558,3089.8305,141.163,3140.5764,234.215,7.850459333,0.074351915,208195942.6,77.75,7
20110216,3211.14,3195.47,913342.83,21.51537959,146.4809324,53.382,3105.799525,3116.8401,171.244,3182.092,294.295,9.961810718,0.068357443,296044467,77,6.98
20110217,3255.63,3218.91,889646.95,29.49461383,125.9974577,46.344,3119.143094,3138.7842,204.958,3210.4408,307.253,10.45556911,0.064441772,264839645.5,77.08,6.79
20110218,3240.05,3203.12,753786.84,32.69530602,88.5029051,42.787,3127.974799,3156.2983,107.713,3228.6248,233.445,7.83785154,0.042146085,254666572.1,77.76,6.59
20110221,3192.15,3189.85,793997.76,38.50244314,85.7681459,68.432,3140.34939,3174.4383,136.952,3236.3778,231.442,7.647269125,0.05544202,296039131.4,78.02,6.59
20110222,3267.62,3161.83,1078637.41,35.08851987,47.72589002,107.215,3142.561639,3183.0678,-55.565,3225.5592,126.843,4.176953208,0.038762755,183621839.8,78.05,6.65
20110223,3152.44,3145.99,713248.54,32.9045,14.41283572,36.199,3145.626435,3196.4471,-42.929,3210.8022,98.234,3.193035741,0.022231413,249640884.3,77.99,6.69
20110224,3170.24,3157.97,664868.93,32.11014255,20.125924,37.719,3149.941536,3205.1243,-57.592,3199.8078,113.652,3.693257981,0.021930563,329825367.5,77.59,6.65
20110225,3190.87,3159.85,616192.75,31.6548922,23.00631536,53.945,3154.482057,3212.7904,-48.29,3196.956,156.668,5.151944344,-0.006686873,393924661.5,78.2,6.65
20110228,3200.68,3178.83,766306.63,34.28327564,55.4116988,62.766,3162.584623,3214.832,27.683,3193.2862,135.396,4.361755488,0.006756475,427150869.1,78.42,6.72
20110301,3241.71,3235.75,885669.54,37.17508289,104.7331949,37.757,3171.375897,3218.5542,-3.015,3211.5492,133.937,4.291537593,0.001955825,410133100.6,78.58,6.96
20110302,3237.12,3202.83,809106.41,38.0921389,60.36999712,54.586,3178.225621,3218.0313,79.72,3225.2604,24.155,0.750354986,-0.000803782,480202495.5,78.59,6.87
20110303,3248.16,3221.04,1012199.97,36.65505015,63.82836174,50.602,3182.367752,3215.6124,46.976,3231.417,4.047,0.125774201,0.003054892,390259843.6,78.23,6.77
20110304,3223.51,3217.48,800139.15,39.01608831,100.5957154,56.181,3190.777109,3221.4914,79.731,3246.0268,22.139,0.681508881,0.003900735,495158151,77.97,6.87
20110307,3287.41,3287.41,1181871.97,45.5142454,227.1158947,66.8,3204.465956,3229.1516,136.893,3265.017,88.603,2.729683876,0.051261505,619365227.6,77.62,6.87
20110308,3335.71,3311.72,848786.55,50.32180158,192.5258011,30.989,3217.13177,3246.5395,97.898,3281.5298,125.581,3.90989565,0.048754186,585124275.8,77.69,6.84
20110309,3344.1,3322.7,780263.61,53.62669829,156.751997,32.789,3228.724744,3262.9511,83.965,3300.6418,80.95,2.484723326,0.044303471,513579265.8,77.82,6.77
20110310,3330.44,3279.33,782126.42,50.93031025,74.10903138,59.528,3233.632768,3271.8835,36.961,3312.35,116.681,3.688260571,0.025193742,407620810.1,77.38,6.78
20110311,3263.08,3240.18,672083.35,45.61420783,15.74149972,50.519,3234.941648,3276.8594,25.658,3307.692,72.634,2.287870951,0.002407174,324199039.3,77.1,6.77
20110314,3238.91,3230.11,636897.83,42.1693275,-0.742648368,33.792,3237.606253,3279.1955,-7.746,3293.374,71.985,2.255921854,0.002460066,382154555.2,77.25,6.8
20110315,3250.6,3147.96,960339.79,34.28650299,-93.90653578,114.963,3234.401943,3274.1023,-130.549,3266.6748,6.344,0.198397744,-0.012128704,354159179.1,76.9,7
20110316,3204.92,3202.93,788595.2,31.24840968,-46.24682906,47.947,3235.715567,3274.592,-89.262,3248.5422,8.636,0.266579494,0.008151296,367690616.7,77.02,7
20110317,3216.29,3185.08,856871.14,24.4360755,-99.88420472,63.111,3232.037894,3272.1302,-141.758,3231.9104,-57.793,-1.77557296,-0.022492667,299554503.6,76.46,6.95
20110318,3228.92,3205.14,613401.61,20.30286694,-75.74084317,42.863,3230.480476,3266.6321,-64.574,3225.5722,-27.613,-0.851386459,-0.035634921,164595829.7,76.38,6.95
20110321,3220.68,3194.15,591050.37,16.14918085,-80.05988238,42.134,3228.254716,3253.8921,-40.266,3214.4102,-14.608,-0.453422677,-0.039055784,159379224.1,76.48,6.92
20110322,3217.8,3175.93,572486.84,13.97529936,-80.43356063,51.867,3227.750553,3242.4425,-39.959,3218.2102,-47.705,-1.458571435,-0.034711569,101099638.3,76.78,6.91
20110323,3222.33,3216.65,720775.85,15.46048852,-11.56411377,50.351,3231.291071,3235.0493,60.965,3221.5564,-69.584,-2.086783365,-0.004674326,180740248.2,76.69,6.85
20110324,3269.58,3250.02,613042.44,15.3658021,3.248366629,23.347,3233.202493,3232.1595,3.166,3232.4086,-86.096,-2.579688667,0.001225641,187018066,77.26,6.85
20110325,3256.18,3254.68,868959.79,18.55652012,58.23423371,52.903,3239.038827,3236.8703,97.384,3248.1684,-44.374,-1.329017287,0.009580863,177849806.8,76.71,6.86
20110328,3307.41,3286.86,976843,20.53275195,101.8134542,41.214,3243.946653,3239.6354,74.886,3264.8606,10.312,0.314365421,0.02632066,242616830.1,76.36,6.9
20110329,3288.56,3256.34,1052801.64,19.24715864,63.90606677,52.862,3245.283067,3245.0372,50.869,3271.8642,10.603,0.326509773,0.003003089,137762755.1,76.35,7.02
20110330,3256.72,3233.11,783363.37,17.86909939,27.03404697,41.868,3246.311346,3245.8257,33.119,3270.095,-6.84,-0.209628186,0.018113806,100075638.9,76.18,7.16
20110331,3257.16,3210.17,645038.8,13.96990085,-24.74658699,54.782,3244.118647,3248.4445,-41.638,3264.4804,19.327,0.603222074,0.002358772,52483288.12,75.99,7.52
20110401,3227.56,3220.91,630947.22,14.69978346,33.32866721,51.857,3246.843442,3254.1489,21.368,3260.1294,24.534,0.755311796,0.020050239,59964994.49,75.56,7.53
20110406,3269.19,3268.77,1058236.74,18.1624119,125.940137,46.534,3252.959972,3264.5446,16.583,3264.2286,113.967,3.564699259,0.026609549,124284008.6,75.45,7.68
20110407,3313.47,3302.82,846817.62,21.73343519,146.4241986,27.987,3259.765593,3274.6904,33.848,3277.5166,108.734,3.381363535,0.017895759,148258729.6,75.47,7.74
20110408,3321.54,3314.09,739292.1,26.5920952,153.9608268,39.8,3268.679156,3283.5336,95.379,3296.9722,146.248,4.560117988,0.030416377,260245590.1,75.9,7.77
20110411,3363.37,3331.17,1044205.45,28.50575652,139.7105453,49.353,3274.845617,3291.7402,77.347,3319,110.466,3.427469336,0.011682572,129727881.2,75.7,7.77
20110412,3324.75,3307.48,1019385.06,29.14924893,87.46894763,42.68,3279.790892,3294.9689,103.483,3329.8084,61.845,1.894223636,0.010881422,23336875.42,76.14,7.79
20110413,3311.32,3296.51,870363.38,32.9317088,107.3824637,75.524,3288.575664,3303.1149,99.302,3342.0012,120.67,3.71136887,0.033822939,88512595.17,76.21,7.5
20110414,3374.32,3347.49,889722.41,34.04641431,114.5136677,31.215,3294.764648,3312.673,42.493,3347.8294,59.076,1.793179144,0.029067618,41803009.87,76.17,7.29
20110415,3345.13,3323.56,785148.74,34.96125862,87.74154866,54.543,3300.876968,3322.9594,34.525,3348.9466,68.373,2.077846064,0.040386502,138473684.5,76.09,7.23
20110418,3346.15,3335.6,865826.24,35.3190055,80.09647322,37.301,3306.454209,3336.5744,6.08,3354.1488,101.459,3.114169858,0.025810567,190213214.4,75.98,9.24
20110419,3334.91,3290.74,851069.33,30.12121738,-9.974674081,68.702,3305.440665,3338.8827,-37.615,3347.957,39.732,1.220240289,-0.004607276,69622917.85,75.82,7.81
20110420,3300.42,3281.83,723433.18,25.70130682,-34.40979068,29.898,3304.518507,3337.3518,-31.013,3332.7024,72.47,2.248325313,-0.008621356,101980687.6,75.92,7.814
20110421,3312.27,3301.94,732404.24,23.66931643,-4.587852049,34.486,3305.742173,3336.6466,-54.664,3325.4638,44.638,1.363938169,-0.010732824,43988392.58,75.92,6.81
20110422,3317.08,3291.64,671714.55,20.41753687,-50.40074458,33.821,3305.189775,3331.305,-53.618,3313.6634,-11.125,-0.335994409,-0.010045218,39678209.12,75.55,6.02
20110425,3292.48,3247.69,744218.29,13.61920774,-174.4888781,52.251,3299.893035,3322.9197,-109.37,3291.6906,-74.845,-2.251370841,-0.023204783,-8307697.225,75.57,5.96
20110426,3242.53,3216.21,590964.17,6.652799356,-202.9296024,41.59,3293.327984,3313.3386,-128.478,3278.7202,-122.398,-3.650012912,-0.041835618,-5714804.931,74.85,5.92
20110427,3242.62,3189.04,624435.67,-0.592697803,-176.2887847,67.373,3285.344652,3297.0858,-86.309,3261.4692,-123.924,-3.717615535,-0.04295644,-42104331.59,75.06,6.74
20110428,3224.41,3160.41,650502.35,-10.06989703,-174.2223808,76.786,3273.576209,3277.9074,-133.982,3230.351,-164.995,-4.959613992,-0.058699401,-156151501.8,74.99,6.85
20110429,3161.16,3147.14,536830.65,-14.9115899,-142.2322694,46.462,3265.875903,3261.2853,-124.644,3208.9072,-179.308,-5.317507461,-0.04962586,-71854629.15,74.83,6.85
20110503,3192.85,3164.93,549989.1,-17.06648215,-97.21781192,47.129,3260.662198,3246.4547,-88.81,3201.2188,-142.428,-4.247068787,-0.025693213,-117647534.8,75.49,6.86
20110504,3192.84,3120.96,667163.4,-25.10990506,-126.4004064,90.171,3248.125608,3229.7763,-120.546,3180.8324,-229.916,-6.844889346,-0.050589273,-136485301.9,75.07,6.8
